rMAGs,Completeness (%),Contamination (%),EGS (Mbp),group,phylum,class,order,family,genus,avg_rpkm
SRR10861768_bin.2,95.61611374,2.211690363,4.449370054,Soil,Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Casimicrobiaceae,g__PALSA-1003,0.549327675
SRR10861768_bin.3,94.54545455,3.636363636,2.872547756,Soil,Chloroflexota,c__Anaerolineae,o__Anaerolineales,f__EnvOPS12,g__Fen-1038,0.312936228
SRR10861768_bin.6,89.63585434,3.361344538,2.874063456,Soil,Desulfobacterota,c__MBNT15,o__MBNT15,f__MBNT15,g__CG2-30-66-27,1.121884148
SRR11613032_bin.10,76.03356769,4.260752688,5.022612318,Soil,Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Hyphomicrobiaceae,g__AWTP1-13,0.095588145
SRR11613032_bin.11,87.48655914,4.681899642,4.424505695,Soil,Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Hyphomicrobiaceae,g__AWTP1-13,0.085315674
SRR11613032_bin.16,78.24451411,0.862068966,3.569021051,Soil,Actinobacteriota,c__Thermoleophilia,o__Gaiellales,f__Gaiellaceae,g__Gaiella,0.085679075
SRR11613032_bin.17,78.08048433,2.564102564,4.330670146,Soil,Acidobacteriota,c__Thermoanaerobaculia,o__UBA5066,f__Gp7-AA6,g__Gp7-AA6,0.029544021
SRR11613032_bin.18,77.54310345,2.442528736,2.178835394,Soil,Actinobacteriota,c__Thermoleophilia,o__Solirubrobacterales,f__70-9,g__,0.044273091
SRR11613032_bin.2,80.7741389,3.753623188,4.908267072,Soil,Proteobacteria,c__Alphaproteobacteria,o__ATCC43930,f__Stellaceae,g__AP-15,0.024355757
SRR11613032_bin.21,90.55346758,2.5,4.610305194,Soil,Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__SG8-39,g__SCGC-AG-212-J23,0.303262633
SRR11613032_bin.24,92.42424242,0.534759358,7.483012285,Soil,Actinobacteriota,c__Actinomycetia,o__Streptosporangiales,f__Streptosporangiaceae,g__Actinoallomurus,0.168590659
SRR11613032_bin.25,76.42664266,2.475247525,6.063709845,Soil,Chloroflexota,c__Ktedonobacteria,o__Ktedonobacterales,f__JACDGC01,g__,0.027206479
SRR11613032_bin.27,92.10599078,5.64516129,6.663001063,Soil,Desulfobacterota,c__Binatia,o__UBA9968,f__UBA9968,g__,0.013443634
SRR11613032_bin.29,79.37293729,5.555555556,8.776425934,Soil,Chloroflexota,c__UBA6077,o__UBA6077,f__CF-72,g__CF-72,0.041370333
SRR11613032_bin.3,80.6607949,4.377637131,6.737583538,Soil,Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Xanthobacteraceae,g__VAZQ01,0.027180198
SRR11613032_bin.36,92.46424642,3.300330033,5.130966102,Soil,Chloroflexota,c__Ktedonobacteria,o__Ktedonobacterales,f__,g__,0.011434633
SRR11613032_bin.45,92.51425143,5.445544554,5.645555377,Soil,Chloroflexota,c__Ktedonobacteria,o__Ktedonobacterales,f__,g__,0.013209079
SRR11613032_bin.46,91.43678161,7.212643678,3.914959593,Soil,Actinobacteriota,c__Thermoleophilia,o__Gaiellales,f__Gaiellaceae,g__PALSA-612,0.353538984
SRR11613032_bin.50,92.02551834,3.934077618,5.404363829,Soil,Chloroflexota,c__Ktedonobacteria,o__Ktedonobacterales,f__,g__,0.058901808
SRR11613032_bin.51,90.77669903,0.970873786,2.734295188,Soil,Thermoproteota,c__Nitrososphaeria,o__Nitrososphaerales,f__Nitrososphaeraceae,g__TH5896,0.071823088
SRR11613032_bin.53,88.97689769,2.310231023,5.840720376,Soil,Chloroflexota,c__Ktedonobacteria,o__Ktedonobacterales,f__,g__,0.034768778
SRR11613032_bin.54,86.64310413,1.824212272,5.40120994,Soil,Proteobacteria,c__Alphaproteobacteria,o__Acetobacterales,f__Acetobacteraceae,g__Palsa-883,0.0268433
SRR11613032_bin.56,95.40217391,2.173913043,7.319719907,Soil,Acidobacteriota,c__Acidobacteriae,o__Bryobacterales,f__Bryobacteraceae,g__Bog-105,0.024925154
SRR11613032_bin.61,76.90408357,0.997150997,2.874592724,Soil,Actinobacteriota,c__UBA4738,o__UBA4738,f__UBA4738,g__,0.014202799
SRR11613032_bin.62,85.59656804,5.785024155,4.996594627,Soil,Proteobacteria,c__Gammaproteobacteria,o__Steroidobacterales,f__Steroidobacteraceae,g__PALSA-1196,0.012468658
SRR11613032_bin.63,90.49586777,2.272727273,10.89464031,Soil,Planctomycetota,c__Planctomycetia,o__Gemmatales,f__Gemmataceae,g__,0.103782027
SRR11613032_bin.67,92.29922992,6.138613861,8.809842436,Soil,Chloroflexota,c__Ktedonobacteria,o__Ktedonobacterales,f__Ktedonobacteraceae,g__CF-113,0.010643124
SRR11613032_bin.69,83.01886792,1.886792453,7.810951779,Soil,Chloroflexota,c__Chloroflexia,o__Thermomicrobiales,f__UBA6265,g__,0.022204502
SRR11613032_bin.71,75.60344828,1.795977011,4.812601269,Soil,Actinobacteriota,c__Thermoleophilia,o__Solirubrobacterales,f__Thermoleophilaceae,g__,0.122279922
SRR11613032_bin.74,91.37022398,5.093544137,5.3677111,Soil,Proteobacteria,c__Alphaproteobacteria,o__Reyranellales,f__Reyranellaceae,g__Reyranella,0.078048054
SRR11613032_bin.8,96.09284333,2.364066194,7.131331957,Soil,Actinobacteriota,c__Actinomycetia,o__Mycobacteriales,f__Pseudonocardiaceae,g__Actinophytocola,0.056868846
SRR11719862_bin.1,95.05494505,4.878454878,3.726204836,Soil,Gemmatimonadota,c__Gemmatimonadetes,o__Gemmatimonadales,f__Gemmatimonadaceae,g__FEN-1250,0.215976682
SRR11719862_bin.10,86.96969697,2.02020202,5.859882439,Soil,Chloroflexota,c__Chloroflexia,o__Chloroflexales,f__Herpetosiphonaceae,g__JACDGP01,0.130760507
SRR11719862_bin.14,99.50738916,1.642036125,3.114337926,Soil,Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Flavipsychrobacter,0.207134797
SRR11719862_bin.6,99.52380952,1.746031746,4.406592651,Soil,Bacteroidota,c__Bacteroidia,o__AKYH767,f__B-17BO,g__UBA2475,0.171838917
SRR11719862_bin.8,80.45977011,0,0.917067,Soil,Patescibacteria,c__Paceibacteria,o__UBA9983_A,f__UBA2103,g__C7867-001,0.246421962
SRR11719862_bin.9,95.5787309,6.418918919,3.724739473,Soil,Verrucomicrobiota,c__Verrucomicrobiae,o__Chthoniobacterales,f__UBA10450,g__Palsa-1392,0.241164767
SRR11719868_bin.1,83.44988345,1.709401709,2.972682251,Soil,Actinobacteriota,c__Acidimicrobiia,o__UBA5794,f__ZC4RG35,g__JACCTH01,0.280742618
SRR11719869_bin.3,96.31410256,2.564102564,4.354029279,Soil,Acidobacteriota,c__Blastocatellia,o__Pyrinomonadales,f__Pyrinomonadaceae,g__PSRF01,0.364809668
SRR11719869_bin.4,93.3908046,0.948275862,3.421846569,Soil,Actinobacteriota,c__Thermoleophilia,o__Gaiellales,f__Gaiellaceae,g__3-1-20CM-4-69-9,0.572087618
SRR11719869_bin.5,98.47972973,2.702702703,3.377223263,Soil,Chlamydiota,c__Chlamydiia,o__Chlamydiales,f__Parachlamydiaceae,g__JACDES01,0.361325237
SRR11719870_bin.3,88.62007168,0,5.635381359,Soil,Planctomycetota,c__UBA11346,o__UBA11346,f__UBA11346,g__BOG-1363,0.36772866
SRR11719870_bin.4,98.69565217,0.289855072,2.728096483,Soil,Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Allosphingosinicella,0.575392071
SRR11719870_bin.6,96.93925234,2.402647975,4.622190735,Soil,Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Ramlibacter,0.307336748
SRR11719871_bin.3,89.79365079,3.931216931,4.496187965,Soil,Bacteroidota,c__Bacteroidia,o__AKYH767,f__B-17BO,g__UBA2475,0.137559882
SRR11719871_bin.4,99.42528736,0.574712644,3.371221349,Soil,Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__UBA10324,g__MGR-bin340,0.100712967
SRR11719871_bin.5,94.99030381,1.16354234,2.778877718,Soil,Gemmatimonadota,c__Gemmatimonadetes,o__Gemmatimonadales,f__Gemmatimonadaceae,g__UBA4720,0.687938913
SRR11719871_bin.6,97.96511628,1.905684755,2.63623528,Soil,Proteobacteria,c__Gammaproteobacteria,o__UBA6002,f__UBA6002,g__UBA6002,0.26095903
SRR11719871_bin.7,91.35802469,1.851851852,3.988787086,Soil,Chloroflexota,c__Limnocylindria,o__Limnocylindrales,f__CSP1-4,g__CF-46,0.22239912
SRR11719871_bin.8,91.17571059,1.453488372,1.826771727,Soil,Proteobacteria,c__Gammaproteobacteria,o__DSM-16500,f__DSM-16500,g__JACDDU01,0.103813993
SRR11719871_bin.9,82.96997121,3.846153846,3.528146873,Soil,Gemmatimonadota,c__Gemmatimonadetes,o__Gemmatimonadales,f__Gemmatimonadaceae,g__UBA4720,0.480167482
SRR11719874_bin.2,87.92592593,3.333333333,3.494191238,Soil,Cyanobacteria,c__Cyanobacteriia,o__Cyanobacteriales,f__Chroococcidiopsidaceae,g__Aliterella,0.610095433
SRR11719874_bin.7,89.2505357,4.656862745,2.769030419,Soil,Verrucomicrobiota,c__Verrucomicrobiae,o__Chthoniobacterales,f__UBA10450,g__JACCTI01,1.145932939
SRR11719875_bin.1,86.73835125,1.528417819,5.79417539,Soil,Myxococcota,c__Bradymonadia,o__Bradymonadales,f__Bradymonadaceae,g__JACCWM01,0.056208592
SRR11719875_bin.16,98.87387387,4.504504505,5.086398364,Soil,Verrucomicrobiota,c__Verrucomicrobiae,o__Pedosphaerales,f__JACDHS01,g__JACDHS01,0.073037024
SRR11719875_bin.19,90.60734463,1.694915254,3.53661569,Soil,Deinococcota,c__Deinococci,o__Deinococcales,f__Trueperaceae,g__SKWV01,0.08163687
SRR11719875_bin.2,96.55172414,6.426332288,5.241481718,Soil,Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__2-12-FULL-66-21,g__JACCRT01,0.157241197
SRR11719875_bin.5,89.34624018,1.851851852,2.412145822,Soil,Chloroflexota,c__Limnocylindria,o__QHBO01,f__QHBO01,g__JACDBZ01,0.133884822
SRR11719875_bin.6,95.32163743,4.225146199,3.437948055,Soil,Actinobacteriota,c__Rubrobacteria,o__Rubrobacterales,f__Rubrobacteraceae,g__JACCWD01,0.286628671
SRR11719875_bin.7,92.98245614,1.315789474,3.550043747,Soil,Actinobacteriota,c__Rubrobacteria,o__Rubrobacterales,f__Rubrobacteraceae,g__JACCWD01,0.119120285
SRR11719875_bin.8,92.54385965,1.315789474,3.189385473,Soil,Actinobacteriota,c__Rubrobacteria,o__Rubrobacterales,f__Rubrobacteraceae,g__Rubrobacter_A,0.132374775
SRR11719875_bin.9,82.03463203,1.198801199,4.307496248,Soil,Gemmatimonadota,c__Gemmatimonadetes,o__Longimicrobiales,f__Longimicrobiaceae,g__JACDHR01,0.070004992
SRR11719877_bin.10,86.45076008,0,1.604713479,Soil,Dependentiae,c__Babeliae,o__Babeliales,f__Babeliaceae,g__JACDHA01,0.295689582
SRR11719877_bin.2,92.52782194,0,2.676617636,Soil,Chlamydiota,c__Chlamydiia,o__Chlamydiales,f__Parachlamydiaceae,g__JACDHD01,0.202284807
SRR11719877_bin.3,91.41150112,0.970873786,2.205291703,Soil,Thermoproteota,c__Nitrososphaeria,o__Nitrososphaerales,f__Nitrososphaeraceae,g__Nitrosocosmicus,0.223463424
SRR11719877_bin.7,99.0062569,0.23923445,3.046459224,Soil,Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Nitrosomonadaceae,g__Nitrosospira,0.374789679
SRR11723791_bin.3,94.27350427,2.231718898,4.432336773,Soil,Actinobacteriota,c__Acidimicrobiia,o__Acidimicrobiales,f__Ilumatobacteraceae,g__JAENVT01,0.366351404
SRR11723791_bin.6,84.01461756,3.944745355,3.084729904,Soil,Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__SG8-39,g__,0.387454344
SRR11723791_bin.9,75.50350668,2.358078603,5.928436201,Soil,Proteobacteria,c__Alphaproteobacteria,o__Dongiales,f__Dongiaceae,g__,0.460106859
SRR11802899_bin.1,83.74441818,1.654846336,5.45062475,Soil,Actinobacteriota,c__Actinomycetia,o__Mycobacteriales,f__Pseudonocardiaceae,g__,0.495172632
SRR12030771_bin.1,85.33403235,4.213230496,4.417125414,Soil,Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Stenotrophomonas,1.334158667
SRR12087327_bin.4,78.4448563,2.274143302,6.301619494,Soil,Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Achromobacter,0.062689557
SRR12087327_bin.5,100,0.434782609,3.597855152,Soil,Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales_A,f__Rhizobiaceae_A,g__Pseudochrobactrum,0.276810523
SRR12087330_bin.4,99.35064935,0.170208579,5.648768057,Soil,Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas_E,0.511411501
SRR12087332_bin.1,90.64420608,2.685421391,4.229071015,Soil,Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Lelliottia,0.08933486
SRR12087333_bin.5,100,0.245098039,5.201768567,Soil,Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Weeksellaceae,g__Chryseobacterium,4.587883912
SRR12102597_bin.1,81.88034188,3.062678063,3.689218018,Soil,Actinobacteriota,c__Thermoleophilia,o__Solirubrobacterales,f__Solirubrobacteraceae,g__CADCVQ01,0.935108984
SRR12102597_bin.2,84.32098765,1.025641026,2.349727971,Soil,Actinobacteriota,c__UBA4738,o__CADDZG01,f__WHSQ01,g__,0.676004109
SRR12170510_bin.1,95.34246575,2.054794521,3.763534823,Soil,Verrucomicrobiota,c__Verrucomicrobiae,o__Opitutales,f__Opitutaceae,g__CAIUWA01,0.044530515
SRR12170510_bin.16,99.32432432,0,3.228792163,Soil,Verrucomicrobiota,c__Verrucomicrobiae,o__Opitutales,f__JABDGR01,g__JABDGR01,0.108595927
SRR12170510_bin.17,88.37985769,3.201970443,4.182551544,Soil,Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Ginsengibacter,0.025798745
SRR12170510_bin.18,94.93979201,3.574165298,4.419842482,Soil,Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Parafilimonas,0.038415444
SRR12170510_bin.2,85.58839628,2.40831965,4.163986372,Soil,Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Puia,0.010894698
SRR12170510_bin.20,96.0591133,1.724137931,3.675583885,Soil,Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__JAFDYH01,0.022071816
SRR12170510_bin.21,85.1218638,3.870967742,9.045953507,Soil,Myxococcota,c__Polyangia,o__Polyangiales,f__Polyangiaceae,g__,0.044589329
SRR12170510_bin.25,95.65217391,1.739130435,5.505974423,Soil,Acidobacteriota,c__Acidobacteriae,o__Bryobacterales,f__Bryobacteraceae,g__,0.140541373
SRR12170510_bin.28,94.89060489,3.621621622,3.425960023,Soil,Actinobacteriota,c__Actinomycetia,o__Mycobacteriales,f__JAFAQI01,g__JAFAQI01,0.09798953
SRR12170510_bin.29,97.96511628,0.290697674,2.677946784,Soil,Proteobacteria,c__Gammaproteobacteria,o__UBA6002,f__UBA6002,g__,0.065301708
SRR12170510_bin.35,85.07389163,2.23316913,3.636666841,Soil,Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__UTBCD1,0.201951726
SRR12170510_bin.36,92.29710145,0.727931489,3.048631464,Soil,Proteobacteria,c__Alphaproteobacteria,o__Micropepsales,f__Micropepsaceae,g__Rhizomicrobium,0.098948884
SRR12170510_bin.37,97.62931034,4.310344828,4.691147558,Soil,Acidobacteriota,c__Acidobacteriae,o__Acidobacteriales,f__Acidobacteriaceae,g__,0.040175532
SRR12170510_bin.38,96.61835749,1.811594203,3.941346579,Soil,Proteobacteria,c__Gammaproteobacteria,o__Steroidobacterales,f__Steroidobacteraceae,g__CAILZL01,0.071044303
SRR12170510_bin.4,100,1.225740552,3.15265167,Soil,FCPU426,c__Palsa-1180,o__Palsa-1180,f__Palsa-1180,g__,0.040750357
SRR12170510_bin.43,89.57854406,0.862068966,4.344305947,Soil,Acidobacteriota,c__Acidobacteriae,o__Acidobacteriales,f__Acidobacteriaceae,g__Terracidiphilus,0.027030243
SRR12170510_bin.44,99.51456311,0.970873786,2.312078287,Soil,Thermoproteota,c__Nitrososphaeria,o__Nitrososphaerales,f__Nitrosopumilaceae,g__Nitrosotalea,0.067887757
SRR12170510_bin.45,99.39516129,1.008064516,3.419008139,Soil,Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Hyphomicrobiaceae,g__Hyphomicrobium,0.07106895
SRR12170510_bin.47,98.84057971,1.093544137,4.459384066,Soil,Proteobacteria,c__Alphaproteobacteria,o__Micropepsales,f__Micropepsaceae,g__Rhizomicrobium,0.054724143
SRR12170510_bin.49,85.4754441,0,0.769439699,Soil,Patescibacteria,c__Paceibacteria,o__UBA9983_A,f__UBA9973,g__UBA4124,0.032582603
SRR12170510_bin.51,94.75912766,2.021291078,7.399643211,Soil,Actinobacteriota,c__Actinomycetia,o__Mycobacteriales,f__Mycobacteriaceae,g__Nocardia,0.104049385
SRR12170510_bin.54,87.02390545,2.054794521,3.86150788,Soil,Verrucomicrobiota,c__Verrucomicrobiae,o__Opitutales,f__Opitutaceae,g__Palsa-1447,0.0287861
SRR12170510_bin.57,94.68989464,3.017241379,3.822402698,Soil,Acidobacteriota,c__Acidobacteriae,o__Acidobacteriales,f__Acidobacteriaceae,g__Terracidiphilus,0.027543408
SRR12170510_bin.59,82.10470085,5.128205128,5.533096248,Soil,Acidobacteriota,c__Acidobacteriae,o__Acidobacteriales,f__CAINCZ01,g__,0.024600982
SRR12170510_bin.6,86.65220855,3.42624148,5.035046288,Soil,Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Xanthobacteraceae,g__Pseudolabrys,0.064834191
SRR12170510_bin.60,86.00358423,6.738351254,6.217856348,Soil,Myxococcota,c__Polyangia,o__Palsa-1104_A,f__Fen-1088,g__JADGRB01,0.066978293
SRR12170510_bin.63,79.14593698,2.27467258,3.858638394,Soil,Proteobacteria,c__Alphaproteobacteria,o__Acetobacterales,f__Acetobacteraceae,g__,0.013176555
SRR12170510_bin.8,91.61324786,1.282051282,4.202094435,Soil,Acidobacteriota,c__Acidobacteriae,o__Acidobacteriales,f__Acidobacteriaceae,g__Acidobacterium_A,0.019426783
SRR12170511_bin.1,91.08695652,3.463768116,3.252434246,Soil,Proteobacteria,c__Alphaproteobacteria,o__Micropepsales,f__Micropepsaceae,g__Rhizomicrobium,0.181813586
SRR12170511_bin.14,76.58986175,4.322580645,6.906430621,Soil,Myxococcota,c__Polyangia,o__Palsa-1104_A,f__Fen-1088,g__JADGRB01,0.081325702
SRR12170511_bin.17,79.02621723,0,0.8634451,Soil,Patescibacteria,c__Paceibacteria,o__UBA9983_A,f__SBAW01,g__GWA1-54-10,0.016737569
SRR12170511_bin.18,91.75998053,5.316455696,3.697313394,Soil,Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Xanthobacteraceae,g__Pseudorhodoplanes,0.057043222
SRR12170511_bin.2,97.90679305,0.963665087,4.333237814,Soil,Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__SG8-40,g__JACQAP01,0.016696037
SRR12170511_bin.21,91.94316436,2.580645161,5.668392604,Soil,Myxococcota,c__Polyangia,o__Palsa-1104_A,f__Fen-1088,g__,0.051394681
SRR12170511_bin.25,83.51387249,2.056277056,3.031453908,Soil,Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,g__BOG-938,0.020907743
SRR12170511_bin.27,83.90681004,2.258064516,6.666916472,Soil,Myxococcota,c__Polyangia,o__Palsa-1104_A,f__Fen-1088,g__,0.048737493
SRR12170511_bin.31,90.10752688,3.548387097,10.01212254,Soil,Myxococcota,c__Polyangia,o__Polyangiales,f__Polyangiaceae,g__PMG-095,0.069042115
SRR12170511_bin.35,90.58565955,0.755336617,3.353706384,Soil,Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__JAFDYH01,0.05938764
SRR12170511_bin.4,79.52279202,3.637226971,3.011283725,Soil,Acidobacteriota,c__Acidobacteriae,o__Acidobacteriales,f__CAINCZ01,g__,0.01272826
SRR12170511_bin.42,96.0443038,0.316455696,3.409454028,Soil,Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Kaistiaceae,g__Bauldia,0.153324907
SRR12170511_bin.45,89.06832298,0.97826087,3.258984453,Soil,Proteobacteria,c__Alphaproteobacteria,o__Micropepsales,f__Micropepsaceae,g__Rhizomicrobium,0.046771706
SRR12170511_bin.46,95.46728972,0.743415463,5.418928174,Soil,Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Ramlibacter,0.083366903
SRR12170511_bin.5,97.26027397,1.369863014,4.510002482,Soil,Verrucomicrobiota,c__Verrucomicrobiae,o__Opitutales,f__Opitutaceae,g__ER46,0.073907915
SRR12170511_bin.51,98.36065574,2.459016393,5.990903273,Soil,Bacteroidota,c__Kapabacteria,o__OLB7,f__OLB7,g__JAFDZV01,0.022538495
SRR12170511_bin.52,99.4047619,2.128759398,6.228511673,Soil,Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Cyclobacteriaceae,g__ELB16-189,0.025416672
SRR12170511_bin.56,95.0327125,0.675287356,3.443719593,Soil,Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Rhodanobacteraceae,g__Fulvimonas,0.076176659
SRR12170511_bin.57,80.19650655,0.655021834,5.906688577,Soil,Proteobacteria,c__Alphaproteobacteria,o__Dongiales,f__Dongiaceae,g__Hypericibacter,0.041864845
SRR12170511_bin.60,88.00788497,4.036796537,3.864150748,Soil,Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__TH1-2,g__Terricaulis,0.023821026
SRR12170511_bin.62,93.19372767,0.982532751,5.443968117,Soil,Proteobacteria,c__Alphaproteobacteria,o__Dongiales,f__Dongiaceae,g__Dongia,0.087319684
SRR12170519_bin.13,93.98148148,1.851851852,4.612772997,Soil,Armatimonadota,c__Fimbriimonadia,o__Fimbriimonadales,f__Fimbriimonadaceae,g__,0.050144202
SRR12170519_bin.22,81.48976215,2.78628651,3.533177395,Soil,Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Rhodanobacteraceae,g__,0.061332897
SRR12170519_bin.26,78.47701149,3.448275862,3.76488262,Soil,Actinobacteriota,c__Thermoleophilia,o__Gaiellales,f__Gaiellaceae,g__PALSA-600,0.210482777
SRR12170519_bin.27,85.29008439,3.347496385,3.696730196,Soil,Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Xanthobacteraceae,g__Pseudolabrys,0.15540782
SRR12170519_bin.28,95.14492754,0.268115942,2.41796055,Soil,Proteobacteria,c__Alphaproteobacteria,o__Micropepsales,f__Micropepsaceae,g__Rhizomicrobium,0.095984446
SRR12170519_bin.32,90.56581298,2.739726027,6.382023764,Soil,Verrucomicrobiota,c__Verrucomicrobiae,o__Opitutales,f__Opitutaceae,g__ER46,0.021220155
SRR12170519_bin.34,98.71794872,2.849002849,4.073575939,Soil,Actinobacteriota,c__Acidimicrobiia,o__Acidimicrobiales,f__JACDEA01,g__JACCXE01,0.170473002
SRR12170519_bin.35,92.61363636,1.136363636,5.039719613,Soil,Planctomycetota,c__Phycisphaerae,o__WQYP01,f__WQYP01,g__WQYP01,0.05350366
SRR12170519_bin.36,94.35817805,2.188405797,3.308053162,Soil,Proteobacteria,c__Alphaproteobacteria,o__Micropepsales,f__Micropepsaceae,g__Rhizomicrobium,0.108616304
SRR12170519_bin.39,98.0952381,2.142857143,4.841886978,Soil,Bacteroidota,c__Bacteroidia,o__Sphingobacteriales,f__Sphingobacteriaceae,g__Mucilaginibacter,0.028655678
